Date and Time:                Wed Oct 2 16:27:52.000 2024
351.23145	1700.53
351.38007	1691.72
351.52869	1688.07
351.67728	1694.54
351.8259	1703.56
351.97452	1705.88
352.12314	1703.7
352.27176	1706.08
352.42038	1711.22
352.569	1712.14
352.71762	1715.54
352.86624	1711.26
353.01486	1711.67
353.16348	1717.13
353.3121	1718.79
353.46072	1718.11
353.60934	1719.76
353.75797	1718.73
353.90659	1715.82
354.05521	1717.11
354.20383	1718.73
354.35245	1714.27
354.50107	1723.71
354.64969	1728.51
354.79831	1723.52
354.94693	1726.51
355.09555	1726.23
355.24417	1718.68
355.39279	1724.58
355.54141	1727.95
355.69003	1726.11
355.83865	1729.03
355.98727	1733.64
356.13589	1735.19
356.28452	1741.57
356.43314	1752.66
356.58176	1750.83
356.73038	1747.18
356.879	1738.63
357.02762	1740.57
357.17624	1744.48
357.32486	1743.58
357.47348	1742.35
357.6221	1743.85
357.77072	1748.78
357.91934	1741.41
358.06796	1737.54
358.21658	1750.38
358.3652	1753.83
358.51382	1753.07
358.66245	1752.31
358.81104	1748.04
358.95966	1743.31
359.10828	1738.83
359.2569	1742.83
359.40552	1751.62
359.55414	1756.87
359.70276	1749.42
359.85138	1749.9
360	1758.03
360.14862	1757.23
360.29724	1757.71
360.44586	1762.38
360.59448	1756.77
360.7431	1759.65
360.89172	1758.04
361.04034	1756.15
361.18896	1759.67
361.33759	1764.1
361.48621	1763.76
361.63483	1759.42
361.78345	1765.65
361.93207	1764.9
362.08069	1762.07
362.22931	1767.3
362.37793	1767.77
362.52655	1761.33
362.67517	1762.66
362.82379	1772.61
362.97241	1770.81
363.12103	1768.21
363.26965	1772.21
363.41827	1764.07
363.56689	1765.62
363.71552	1768.95
363.86414	1769.13
364.01276	1773.27
364.16138	1777.68
364.31	1790.43
364.45862	1793.35
364.60724	1784.94
364.75586	1784.21
364.90448	1782.16
365.0531	1778.12
365.20172	1778.49
365.35034	1783.14
365.49896	1791.99
365.64758	1788.87
365.79617	1784.9
365.94479	1790.65
366.09341	1805.98
366.24203	1810.16
366.39066	1800.91
366.53928	1795.12
366.6879	1797.21
366.83652	1799.26
366.98514	1796.78
367.13376	1802.42
367.28238	1809.15
367.431	1802.36
367.57962	1805.14
367.72824	1819.08
367.87686	1821.41
368.02548	1816.25
368.1741	1817.57
368.32272	1812.53
368.47134	1816.28
368.61996	1827.86
368.76859	1829.39
368.91721	1830.73
369.06583	1831.69
369.21445	1827.07
369.36307	1830.56
369.51169	1836.25
369.66031	1840.31
369.80893	1846.5
369.95755	1848.19
370.10617	1846.2
370.25479	1842.65
370.40341	1845.74
370.55203	1854.64
370.70065	1857.11
370.84927	1859.86
370.99789	1859.09
371.14651	1866.54
371.29514	1869.07
371.44376	1869.2
371.59238	1873.29
371.741	1881.64
371.88962	1883.1
372.03824	1869.26
372.18686	1873.42
372.33548	1875.57
372.4841	1882.3
372.63272	1878.19
372.78134	1878.32
372.92993	1890.32
373.07855	1901.43
373.22717	1903.05
373.37579	1900.05
373.52441	1897.71
373.67303	1898.78
373.82166	1902.45
373.97028	1913.7
374.1189	1925.02
374.26752	1936.58
374.41614	1948.09
374.56476	1944.24
374.71338	1926.11
374.862	1919.32
375.01062	1920.96
375.15924	1933.77
375.30786	1938.42
375.45648	1939.24
375.6051	1948.74
375.75372	1970.18
375.90234	1999.01
376.05096	2013.52
376.19958	2006.31
376.34821	1978.78
376.49683	1968.07
376.64545	1967.83
376.79407	1960.68
376.94269	1955.21
377.09131	1959.9
377.23993	1966.52
377.38855	1978.43
377.53717	1988.81
377.68579	2013.03
377.83441	2059.48
377.98303	2098.99
378.13165	2107.2
378.28027	2088.41
378.42889	2060.86
378.57751	2038.35
378.72614	2027.52
378.87476	2022.11
379.02338	2022.96
379.172	2015.41
379.32062	2011.88
379.46924	2020.25
379.61786	2027.86
379.76648	2029.66
379.91507	2039.74
380.06369	2048.35
380.21231	2063.93
380.36093	2094.25
380.50955	2147.6
380.65817	2213.89
380.80679	2253.8
380.95541	2234.53
381.10403	2182.39
381.25266	2132.16
381.40128	2116.7
381.5499	2101.69
381.69852	2096.94
381.84714	2093.91
381.99576	2098.11
382.14438	2098.92
382.293	2095.22
382.44162	2102.87
382.59024	2112.91
382.73886	2114.22
382.88748	2116.89
383.0361	2120.87
383.18472	2122.21
383.33334	2121.38
383.48196	2129.63
383.63058	2132.86
383.77921	2143.35
383.92783	2156.28
384.07645	2181.69
384.22507	2255.55
384.37369	2383.21
384.52231	2500.64
384.67093	2493.45
384.81955	2396.65
384.96817	2284.23
385.11679	2231.17
385.26541	2207.08
385.41403	2191.32
385.56265	2188.63
385.71127	2188.09
385.85989	2194.23
386.00851	2196.63
386.15714	2197.03
386.30576	2191.29
386.45438	2192
386.603	2193.25
386.75162	2197.65
386.90024	2202.15
387.04883	2211.11
387.19745	2214.29
387.34607	2214.32
387.49469	2221.27
387.64331	2220.74
387.79193	2228.53
387.94055	2239.85
388.08917	2239.97
388.23779	2240.6
388.38641	2240.32
388.53503	2259.34
388.68365	2253.75
388.83228	2256
388.9809	2265.9
389.12952	2276.35
389.27814	2295.16
389.42676	2326.84
389.57538	2390.13
389.724	2577.32
389.87262	2854.56
390.02124	2948.59
390.16986	2768.7
390.31848	2527.21
390.4671	2380.78
390.61572	2315.36
390.76434	2288.05
390.91296	2289.42
391.06158	2297.48
391.21021	2299.54
391.35883	2303.93
391.50745	2310.06
391.65607	2307.07
391.80469	2302.13
391.95331	2306.27
392.10193	2309.3
392.25055	2317.53
392.39917	2329.11
392.54779	2321.57
392.69641	2328.81
392.84503	2343.83
392.99365	2341.58
393.14227	2333.82
393.29089	2338.25
393.43951	2334.85
393.58813	2343.19
393.73676	2356.66
393.88538	2368.7
394.034	2355.7
394.18259	2352.42
394.33121	2360.64
394.47983	2361.7
394.62845	2369.17
394.77707	2360.19
394.92569	2371.47
395.07431	2379.72
395.22293	2375.87
395.37155	2390.87
395.52017	2404.21
395.66879	2410.52
395.81741	2454.3
395.96603	2515.26
396.11465	2483.02
396.26328	2442.94
396.4119	2436.27
396.56052	2423.41
396.70914	2421.18
396.85776	2437.32
397.00638	2441.34
397.155	2440.62
397.30362	2468.87
397.45224	2496.31
397.60086	2548.56
397.74948	2745.08
397.8981	3278.23
398.04672	3909.75
398.19534	3982.59
398.34396	3342.34
398.49258	2842.26
398.6412	2602.34
398.78983	2518.38
398.93845	2499.17
399.08707	2498.1
399.23569	2494.98
399.38431	2490.78
399.53293	2487.11
399.68155	2490.44
399.83017	2501.68
399.97879	2502.56
400.12741	2517.94
400.27603	2518.81
400.42465	2519.58
400.57327	2517.66
400.72189	2517.9
400.87051	2530.02
401.01913	2525.96
401.16772	2529.54
401.31635	2536.41
401.46497	2541.15
401.61359	2537.03
401.76221	2545.6
401.91083	2571.67
402.05945	2578.82
402.20807	2560.92
402.35669	2580.19
402.50531	2581.5
402.65393	2580.68
402.80255	2576.4
402.95117	2579.28
403.09979	2580.95
403.24841	2580.96
403.39703	2591.44
403.54565	2601.32
403.69427	2615.78
403.8429	2607.66
403.99152	2620.77
404.14014	2613.8
404.28876	2601.45
404.43738	2607.57
404.586	2619.91
404.73462	2622.17
404.88324	2607.22
405.03186	2620.77
405.18048	2642.9
405.3291	2686.69
405.47772	2759.55
405.62634	2775.98
405.77496	2722.71
405.92358	2674.07
406.0722	2660.46
406.22083	2669.65
406.36945	2668.84
406.51807	2677.93
406.66669	2679.1
406.81531	2669.41
406.96393	2673.44
407.11255	2686.99
407.26117	2685.79
407.40979	2683.39
407.55841	2687.69
407.70703	2690.82
407.85565	2700.33
408.00427	2697.18
408.15289	2701.51
408.30148	2712.14
408.4501	2717.46
408.59872	2727.59
408.74734	2715.14
408.89597	2717.7
409.04459	2745.83
409.19321	2741.8
409.34183	2738.26
409.49045	2748.53
409.63907	2756.43
409.78769	2767.57
409.93631	2772.61
410.08493	2767.23
410.23355	2761.98
410.38217	2783.75
410.53079	2808.71
410.67941	2864.99
410.82803	3087.95
410.97665	3974.51
411.12527	5872.56
411.2739	7666.24
411.42252	6355.12
411.57114	4591.75
411.71976	3438.75
411.86838	2976.92
412.017	2856.78
412.16562	2826.81
412.31424	2831.9
412.46286	2823.56
412.61148	2841.26
412.7601	2835.6
412.90872	2821.23
413.05734	2825.94
413.20596	2832.64
413.35458	2831.23
413.5032	2835.55
413.65182	2847.51
413.80045	2841.69
413.94907	2835.28
414.09769	2841.65
414.24631	2850.97
414.39493	2859.14
414.54355	2855.77
414.69217	2850.83
414.84079	2858.99
414.98941	2862.32
415.13803	2857.09
415.28665	2867.1
415.43524	2871.56
415.58386	2867.25
415.73248	2878.3
415.8811	2891.56
416.02972	2892.56
416.17834	2892.7
416.32697	2895.6
416.47559	2908.17
416.62421	2992.11
416.77283	3308.81
416.92145	3669.81
417.07007	3606.13
417.21869	3253.77
417.36731	3057.47
417.51593	3025.45
417.66455	2983
417.81317	2953.75
417.96179	2923.68
418.11041	2920.15
418.25903	2930.46
418.40765	2945.87
418.55627	2945.75
418.7049	2929.37
418.85352	2939.61
419.00214	2979.78
419.15076	3035.58
419.29938	3072.15
419.448	3038.56
419.59662	2991.44
419.74524	2984.42
419.89386	3031.4
420.04248	3152.16
420.1911	3285.29
420.33972	3190.85
420.48834	3096.39
420.63696	3059.85
420.78558	3238.7
420.9342	3573.19
421.08282	3902.55
421.23145	3902.57
421.38007	3457.98
421.52869	3159.99
421.67731	3030.71
421.82593	2997.25
421.97455	2987.38
422.12317	2987.94
422.27179	2988.18
422.42038	2992.31
422.569	2994.63
422.71762	2984.55
422.86624	2998.24
423.01486	3006.54
423.16348	3012.93
423.3121	3004.67
423.46072	3009.91
423.60934	3024.81
423.75797	3024.5
423.90659	3018.26
424.05521	3020.86
424.20383	3019.73
424.35245	3016.21
424.50107	3018.93
424.64969	3022.05
424.79831	3023.42
424.94693	3032.7
425.09555	3048.51
425.24417	3049.98
425.39279	3044.93
425.54141	3047.57
425.69003	3043.32
425.83865	3047.85
425.98727	3075.34
426.13589	3113.33
426.28452	3114.07
426.43314	3073.83
426.58176	3062.6
426.73038	3091.83
426.879	3229.05
427.02762	3366.91
427.17624	3298.01
427.32486	3173.95
427.47348	3140.55
427.6221	3217.47
427.77072	3293.62
427.91934	3219.55
428.06796	3210.71
428.21658	3386.09
428.3652	3376.86
428.51382	3261.37
428.66245	3180.73
428.81107	3131.19
428.95969	3080.35
429.10831	3075.71
429.25693	3074.81
429.40555	3086.78
429.55414	3092.7
429.70276	3098.2
429.85138	3107.35
430	3108.58
430.14862	3109.24
430.29724	3119.08
430.44586	3119.82
430.59448	3117.83
430.7431	3124.46
430.89172	3186.51
431.04034	3324.86
431.18896	3339.23
431.33759	3238.55
431.48621	3168.3
431.63483	3129.31
431.78345	3125.98
431.93207	3133.23
432.08069	3125.49
432.22931	3134.27
432.37793	3128.33
432.52655	3125.14
432.67517	3124.57
432.82379	3117.94
432.97241	3132.19
433.12103	3118.82
433.26965	3125.84
433.41827	3143.36
433.56689	3134.54
433.71552	3149.3
433.86414	3171.99
434.01276	3182.62
434.16138	3240.94
434.31	3384.22
434.45862	3625.25
434.60724	3825.52
434.75586	4487.04
434.90448	9102.27
435.0531	17990.9
435.20172	20919.8
435.35034	14483.3
435.49896	7950.37
435.64758	4878.71
435.7962	3618.16
435.94482	3370.78
436.09344	3286.51
436.24207	3254.53
436.39069	3237.75
436.53928	3224.72
436.6879	3223.11
436.83652	3232.04
436.98514	3234.94
437.13376	3226.53
437.28238	3238.52
437.431	3221.7
437.57962	3214.84
437.72824	3220.03
437.87686	3217.64
438.02548	3224.29
438.1741	3236.27
438.32272	3248.62
438.47134	3233.88
438.61996	3230.19
438.76859	3239.12
438.91721	3256.75
439.06583	3259.13
439.21445	3252.49
439.36307	3272.82
439.51169	3279.12
439.66031	3284.18
439.80893	3280.61
439.95755	3282.03
440.10617	3285.13
440.25479	3286.47
440.40341	3283.6
440.55203	3284.66
440.70065	3302.25
440.84927	3316.08
440.99789	3302.28
441.14651	3312.49
441.29514	3312.2
441.44376	3327.03
441.59238	3338.54
441.741	3324.5
441.88962	3319.6
442.03824	3332.73
442.18686	3346.28
442.33548	3355.76
442.4841	3349.96
442.63272	3347.51
442.78134	3356.49
442.92996	3367.12
443.07858	3369.82
443.2272	3373.25
443.37582	3388.84
443.52444	3399.54
443.67303	3394.04
443.82166	3389.74
443.97028	3377.59
444.1189	3389.66
444.26752	3400.28
444.41614	3384.1
444.56476	3388.41
444.71338	3407.32
444.862	3409.81
445.01062	3413.59
445.15924	3419.18
445.30786	3430.51
445.45648	3430.38
445.6051	3424.79
445.75372	3425.89
445.90234	3426.52
446.05096	3437.28
446.19958	3435.36
446.34821	3439.04
446.49683	3438.81
446.64545	3439.69
446.79407	3447.37
446.94269	3456.04
447.09131	3469.48
447.23993	3485.55
447.38855	3474.58
447.53717	3458.74
447.68579	3464.93
447.83441	3478.91
447.98303	3484.7
448.13165	3488.56
448.28027	3494.32
448.42889	3501.14
448.57751	3508.06
448.72614	3502.95
448.87476	3503.61
449.02338	3491.54
449.172	3494.77
449.32062	3512.86
449.46924	3518.33
449.61786	3518.65
449.76648	3525.98
449.9151	3519.52
450.06372	3536.51
450.21234	3536.94
450.36096	3536.41
450.50958	3538.18
450.6582	3537.1
450.80679	3534.35
450.95541	3535.6
451.10403	3541.84
451.25266	3547.61
451.40128	3551.92
451.5499	3561.13
451.69852	3550.09
451.84714	3575.14
451.99576	3657.65
452.14438	3724.57
452.293	3715.63
452.44162	3654.48
452.59024	3606.64
452.73886	3577.84
452.88748	3584.02
453.0361	3615.26
453.18472	3629.29
453.33334	3634.66
453.48196	3636.25
453.63058	3615.53
453.77921	3600.12
453.92783	3598.03
454.07645	3604.35
454.22507	3616.69
454.37369	3623.2
454.52231	3620.81
454.67093	3613.11
454.81955	3614.24
454.96817	3630.99
455.11679	3644.13
455.26541	3637.4
455.41403	3632.68
455.56265	3629.92
455.71127	3635.24
455.85989	3638.71
456.00851	3646.78
456.15714	3657.11
456.30576	3655.6
456.45438	3666.81
456.603	3655.19
456.75162	3650.76
456.90024	3659.97
457.04886	3660.79
457.19748	3682.94
457.3461	3697.98
457.49472	3684.07
457.64334	3697.52
457.79193	3677.46
457.94055	3677.12
458.08917	3671.02
458.23779	3696.58
458.38641	3699.8
458.53503	3687.88
458.68365	3695.96
458.83228	3705.24
458.9809	3701.74
459.12952	3712.44
459.27814	3727.04
459.42676	3724.97
459.57538	3732.78
459.724	3740.02
459.87262	3734
460.02124	3732.76
460.16986	3744.11
460.31848	3737.75
460.4671	3730.32
460.61572	3776.52
460.76434	3785.05
460.91296	3765.89
461.06158	3756.16
461.21021	3762.04
461.35883	3763.11
461.50745	3758.51
461.65607	3767.67
461.80469	3768.39
461.95331	3776.21
462.10193	3765.57
462.25055	3765.05
462.39917	3775.82
462.54779	3777.05
462.69641	3772.05
462.84503	3782.06
462.99365	3791.27
463.14227	3782.88
463.29089	3779.55
463.43951	3800.83
463.58813	3821.42
463.73676	3826.75
463.88538	3830.19
464.034	3835.43
464.18262	3826.69
464.33124	3812.14
464.47986	3814.94
464.62848	3812.82
464.7771	3816.98
464.92569	3824.47
465.07431	3818.59
465.22293	3814.43
465.37155	3827.83
465.52017	3837.37
465.66879	3832.98
465.81741	3843.82
465.96603	3827.36
466.11465	3840.24
466.26328	3857.83
466.4119	3837.34
466.56052	3823.06
466.70914	3848.11
466.85776	3862.11
467.00638	3860.54
467.155	3849.83
467.30362	3866.25
467.45224	3871.33
467.60086	3869.54
467.74948	3863.59
467.8981	3858.79
468.04672	3861.57
468.19534	3860.66
468.34396	3860.47
468.49258	3876.16
468.6412	3868.74
468.78983	3887.1
468.93845	3923.48
469.08707	3936.3
469.23569	3924.12
469.38431	3906.76
469.53293	3890.48
469.68155	3897.31
469.83017	3890.79
469.97879	3886.21
470.12741	3889.25
470.27603	3904.52
470.42465	3907.33
470.57327	3900.41
470.72189	3903.32
470.87051	3897.44
471.01913	3922.55
471.16776	3964.45
471.31638	4002.22
471.465	3968.31
471.61362	3939.84
471.76224	3949.53
471.91086	3950.27
472.05945	3932.03
472.20807	3944.2
472.35669	3943.01
472.50531	3958.16
472.65393	3950.31
472.80255	3938.36
472.95117	3949.47
473.09979	4013.76
473.24841	4102.92
473.39703	4108.49
473.54565	4040.79
473.69427	3994.03
473.8429	3965.23
473.99152	3954.79
474.14014	3973.11
474.28876	3980.2
474.43738	3966.27
474.586	3960.1
474.73462	3967.67
474.88324	3963.79
475.03186	3953.14
475.18048	3957.76
475.3291	3976.19
475.47772	3976.82
475.62634	3972.79
475.77496	3978.53
475.92358	3983.15
476.0722	3986.4
476.22083	3993.57
476.36945	3988.88
476.51807	3988.75
476.66669	3989.88
476.81531	3983.25
476.96393	3985.58
477.11255	3987.35
477.26117	3991.14
477.40979	4009.38
477.55841	4004.78
477.70703	4003.02
477.85565	4024.52
478.00427	4014.41
478.15289	4009.58
478.30151	4019.35
478.45013	4012.02
478.59875	4000.28
478.74738	4007.97
478.896	4006.75
479.04459	4001.08
479.19321	3999.76
479.34183	4009.26
479.49045	4023.48
479.63907	4014.5
479.78769	4010.54
479.93631	4027.73
480.08493	4030.86
480.23355	4017.96
480.38217	3998.33
480.53079	4010.79
480.67941	4017.02
480.82803	4021.61
480.97665	4027.26
481.12527	4023.22
481.2739	4019.01
481.42252	4025.91
481.57114	4023.09
481.71976	4031.32
481.86838	4084.33
482.017	4258.88
482.16562	4328.84
482.31424	4245.5
482.46286	4142.72
482.61148	4074.8
482.7601	4053.8
482.90872	4073.59
483.05734	4059.42
483.20596	4044.09
483.35458	4051.25
483.5032	4054.42
483.65182	4059.03
483.80045	4075.16
483.94907	4081.92
484.09769	4071.01
484.24631	4079.93
484.39493	4095.9
484.54355	4104.61
484.69217	4122.66
484.84079	4125.08
484.98941	4108.5
485.13803	4101.66
485.28665	4113.34
485.43527	4129.63
485.58389	4157.44
485.73251	4195.24
485.88113	4219.64
486.02975	4254.41
486.17834	4324.86
486.32697	4455.16
486.47559	4716.09
486.62421	5412.21
486.77283	8596.43
486.92145	31306.5
487.07007	92206.4
487.21869	147807
487.36731	115068
487.51593	58719.5
487.66455	25104.4
487.81317	9241.24
487.96179	5727.92
488.11041	4823.45
488.25903	4533.51
488.40765	4397.59
488.55627	4342.42
488.7049	4308.66
488.85352	4262.61
489.00214	4237.1
489.15076	4221.58
489.29938	4196.38
489.448	4191.31
489.59662	4198.09
489.74524	4210.21
489.89386	4231.2
490.04248	4190.16
490.1911	4166.49
490.33972	4162.42
490.48834	4160.88
490.63696	4159.13
490.78558	4140.35
490.9342	4138.29
491.08282	4137.21
491.23145	4134.45
491.38007	4122.41
491.52869	4119.82
491.67731	4126.28
491.82593	4129.77
491.97455	4129.36
492.12317	4136.08
492.27179	4157.61
492.42041	4142.26
492.56903	4138.34
492.71765	4129.41
492.86627	4142.07
493.01489	4144.76
493.16348	4143.36
493.3121	4159.85
493.46072	4166.37
493.60934	4157.36
493.75797	4165.98
493.90659	4158.52
494.05521	4164.63
494.20383	4152.19
494.35245	4148.37
494.50107	4160.73
494.64969	4158.95
494.79831	4152.63
494.94693	4158.5
495.09555	4166.07
495.24417	4168.9
495.39279	4170.47
495.54141	4172.42
495.69003	4168.75
495.83865	4168.65
495.98727	4174.15
496.13589	4168.99
496.28452	4167.07
496.43314	4185.74
496.58176	4229.07
496.73038	4317.19
496.879	4317.59
497.02762	4244.44
497.17624	4189.46
497.32486	4176.16
497.47348	4190.49
497.6221	4187.82
497.77072	4163.26
497.91934	4177.67
498.06796	4191.26
498.21658	4182.49
498.3652	4185.05
498.51382	4192.63
498.66245	4193.2
498.81107	4203.37
498.95969	4207.79
499.10831	4190.55
499.25693	4188.48
499.40555	4195.66
499.55417	4197.91
499.70279	4202.18
499.85141	4206.18
500.00003	4210.83
500.14865	4220.18
500.29724	4218.21
500.44586	4203.55
500.59448	4199.79
500.7431	4197.96
500.89172	4203.21
501.04034	4206.23
501.18896	4215.1
501.33759	4227.82
501.48621	4231.61
501.63483	4229.28
501.78345	4216.61
501.93207	4230.94
502.08069	4237.1
502.22931	4231.36
502.37793	4227.7
502.52655	4224.34
502.67517	4228.25
502.82379	4241.16
502.97241	4237.14
503.12103	4230.97
503.26965	4223.22
503.41827	4229.29
503.56689	4228.13
503.71552	4226.78
503.86414	4232.21
504.01276	4231.89
504.16138	4231.36
504.31	4251.61
504.45862	4259.86
504.60724	4260.03
504.75586	4249.87
504.90448	4248.68
505.0531	4251.41
505.20172	4249.93
505.35034	4248.6
505.49896	4245.13
505.64758	4240.04
505.7962	4259.16
505.94482	4268.97
506.09344	4269.75
506.24207	4263.1
506.39069	4267.77
506.53931	4271.44
506.68793	4267.96
506.83655	4280.24
506.98517	4313.18
507.13379	4337.31
507.28241	4313.37
507.431	4270.97
507.57962	4256.77
507.72824	4261.32
507.87686	4264.03
508.02548	4278.56
508.1741	4292.6
508.32272	4284.87
508.47134	4283.58
508.61996	4268.56
508.76859	4271.56
508.91721	4278.24
509.06583	4276.14
509.21445	4271.39
509.36307	4267.46
509.51169	4265.05
509.66031	4275.54
509.80893	4300.79
509.95755	4297.84
510.10617	4283.72
510.25479	4267.95
510.40341	4269.4
510.55203	4268.14
510.70065	4273.17
510.84927	4283.82
510.99789	4283.83
511.14651	4277.21
511.29514	4254.35
511.44376	4289.91
511.59238	4299.45
511.741	4286.44
511.88962	4256.92
512.03821	4255.04
512.18683	4274.49
512.33545	4269.92
512.48407	4261.55
512.63269	4275.57
512.78131	4275.66
512.92993	4287.69
513.07855	4290.57
513.22717	4289.48
513.37579	4281.2
513.52441	4271.05
513.67303	4280.38
513.82166	4295.28
513.97028	4283.52
514.1189	4276.15
514.26752	4273.09
514.41614	4290.63
514.56476	4297.29
514.71338	4286.51
514.862	4272.82
515.01062	4274.36
515.15924	4296.87
515.30786	4294.01
515.45648	4285.96
515.6051	4298.2
515.75372	4299.96
515.90234	4292.96
516.05096	4315.02
516.19958	4338.91
516.34821	4327.55
516.49683	4302.11
516.64545	4291.73
516.79407	4300.31
516.94269	4289.68
517.09131	4323.35
517.23993	4398.14
517.38855	4394.48
517.53717	4337.5
517.68579	4305.95
517.83441	4292.69
517.98303	4272.97
518.13165	4267.96
518.28027	4272.91
518.42889	4275.77
518.57751	4293.04
518.72614	4303.52
518.87476	4300.22
519.02338	4297.51
519.172	4295.23
519.32062	4280.24
519.46924	4274.49
519.61786	4337.84
519.76648	4426.63
519.9151	4414.32
520.06372	4351.27
520.21234	4321.52
520.36096	4312.53
520.50958	4296.27
520.6582	4280.99
520.80682	4279.84
520.95544	4277.18
521.10406	4280.8
521.25269	4278.26
521.40131	4281.96
521.54993	4287.8
521.69855	4290.2
521.84717	4294.16
521.99579	4297.05
522.14441	4293.37
522.29303	4291.66
522.44165	4292.92
522.59027	4291.83
522.73889	4289.99
522.88751	4301.58
523.03613	4348.41
523.18475	4386.25
523.33337	4358.24
523.48199	4299.87
523.63062	4278.78
523.77924	4285.13
523.92786	4272.43
524.07648	4274.4
524.2251	4266.25
524.37372	4264.33
524.52234	4272.08
524.67096	4269.5
524.81958	4279.18
524.9682	4299.1
525.11676	4289.2
525.26538	4281.41
525.414	4273.92
525.56262	4283.22
525.71124	4290.58
525.85986	4288.83
526.00848	4294.67
526.1571	4322.12
526.30573	4359.42
526.45435	4345.85
526.60297	4314.01
526.75159	4283.68
526.90021	4259.05
527.04883	4256.35
527.19745	4262.41
527.34607	4263.21
527.49469	4256.67
527.64331	4247.85
527.79193	4271.32
527.94055	4247.93
528.08917	4230.12
528.23779	4251.73
528.38641	4250.35
528.53503	4232.77
528.68365	4242.29
528.83228	4265.79
528.9809	4278.83
529.12952	4286.63
529.27814	4268.71
529.42676	4273.27
529.57538	4271.54
529.724	4264.13
529.87262	4267.11
530.02124	4271.7
530.16986	4259.76
530.31848	4243.66
530.4671	4240.05
530.61572	4246.03
530.76434	4253.55
530.91296	4245.68
531.06158	4246.55
531.21021	4252.97
531.35883	4265.11
531.50745	4270.46
531.65607	4257.1
531.80469	4250.91
531.95331	4256.3
532.10193	4273.82
532.25055	4257.24
532.39917	4254.17
532.54779	4262.67
532.69641	4280.47
532.84503	4288.31
532.99365	4278.56
533.14227	4278.22
533.29089	4269.02
533.43951	4269.21
533.58813	4275.71
533.73676	4256.81
533.88538	4265.35
534.034	4279.54
534.18262	4275.46
534.33124	4271.9
534.47986	4272.45
534.62848	4269.18
534.7771	4273.83
534.92572	4266.98
535.07434	4280.02
535.22296	4284.23
535.37158	4264.64
535.5202	4285.8
535.66882	4280.94
535.81744	4267.16
535.96606	4272.51
536.11469	4284.02
536.26331	4278.12
536.41193	4271.24
536.56055	4270.85
536.70917	4282.56
536.85779	4277.56
537.00641	4268.2
537.15503	4264.74
537.30365	4273.55
537.45227	4275.66
537.60089	4279.68
537.74951	4282.65
537.89813	4275.29
538.04675	4278.81
538.19537	4280.42
538.34399	4275.65
538.49261	4294.35
538.64124	4301.34
538.78986	4278.98
538.93848	4263.11
539.0871	4272.59
539.23566	4283.34
539.38428	4282.12
539.5329	4288.18
539.68152	4284.62
539.83014	4302.07
539.97876	4305.12
540.12738	4294.54
540.276	4293.3
540.42462	4296.05
540.57324	4297.44
540.72186	4289.26
540.87048	4301.54
541.0191	4293.44
541.16772	4283.48
541.31635	4279.83
541.46497	4274.48
541.61359	4271.06
541.76221	4280.85
541.91083	4294.57
542.05945	4314.62
542.20807	4314.21
542.35669	4288.53
542.50531	4284.77
542.65393	4295.34
542.80255	4294.28
542.95117	4296.21
543.09979	4338.59
543.24841	4370.97
543.39703	4330.52
543.54565	4311
543.69427	4305.6
543.8429	4291.78
543.99152	4311.25
544.14014	4325.26
544.28876	4290.42
544.43738	4309.26
544.586	4317.68
544.73462	4325.97
544.88324	4330.28
545.03186	4344.34
545.18048	4337.35
545.3291	4336.7
545.47772	4344.79
545.62634	4334.06
545.77496	4334.53
545.92358	4322.96
546.0722	4360.68
546.22083	4416.12
546.36945	4385.42
546.51807	4364.27
546.66669	4367.61
546.81531	4358.47
546.96393	4349.4
547.11255	4346.46
547.26117	4332.19
547.40979	4318.98
547.55841	4333.45
547.70703	4311.13
547.85565	4332.21
548.00427	4338.49
548.15289	4317.7
548.30151	4344.85
548.45013	4326.15
548.59875	4357.74
548.74738	4309.8
548.896	4309.8
549.04462	4334.17
549.19324	4334.01
549.34186	4312.13
549.49048	4305.2
549.6391	4325.74
549.78772	4323.54
549.93634	4313.19
550.08496	4341.04
550.23358	4344.49
550.3822	4370.64
550.53082	4495.17
550.67944	4580.73
550.82806	4520.54
550.97668	4417.96
551.12531	4347.74
551.27393	4293.86
551.42255	4325.44
551.57117	4370.68
551.71979	4376.33
551.86841	4361.2
552.01703	4339.77
552.16565	4316.37
552.31427	4300.4
552.46289	4294.02
552.61151	4296.49
552.76013	4289.14
552.90875	4301.55
553.05737	4305.32
553.20599	4318.52
553.35455	4324.54
553.50317	4316.98
553.65179	4330.57
553.80042	4329.54
553.94904	4300.33
554.09766	4316
554.24628	4294.77
554.3949	4300.45
554.54352	4307.63
554.69214	4296.93
554.84076	4290.49
554.98938	4290.72
555.138	4305.24
555.28662	4307.08
555.43524	4307.84
555.58386	4291.86
555.73248	4295.6
555.8811	4292.72
556.02972	4293.38
556.17834	4305.45
556.32697	4292.35
556.47559	4294.1
556.62421	4319.31
556.77283	4356.08
556.92145	4513
557.07007	4516.95
557.21869	4415.69
557.36731	4347.66
557.51593	4308.62
557.66455	4292.92
557.81317	4245.74
557.96179	4311.07
558.11041	4323.58
558.25903	4386.32
558.40765	4385.62
558.55627	4342.66
558.7049	4305.17
558.85352	4277.24
559.00214	4274.71
559.15076	4301.06
559.29938	4276.63
559.448	4257.52
559.59662	4264.76
559.74524	4279.71
